1.100020258234238879e+00
1.100018315692459003e+00
1.100012488140312827e+00
1.100002775797381593e+00
1.099989179029637221e+00
1.099971698349445193e+00
1.099950334415570330e+00
1.099925088033185006e+00
1.099895960153874697e+00
1.099862951875651751e+00
1.099826064442962936e+00
1.099785299246705206e+00
1.099740657824237910e+00
1.099692141859400341e+00
1.099639753182526158e+00
1.099583493770463605e+00
1.099523365746593706e+00
1.099459371380851147e+00
1.099391513089745809e+00
1.099319793436385195e+00
1.099244215130498192e+00
1.099164781028459714e+00
1.099081494133315351e+00
1.098994357594807791e+00
1.098903374709403469e+00
1.098808548920320094e+00
1.098709883817553967e+00
1.098607383137907734e+00
1.098501050765019915e+00
1.098390890729392222e+00
1.098276907208419084e+00
1.098159104526416074e+00
1.098037487154648106e+00
1.097912059711358523e+00
1.097782826961796188e+00
1.097649793818242792e+00
1.097512965340040836e+00
1.097372346733618498e+00
1.097227943352515833e+00
1.097079760697407869e+00
1.096927804416128804e+00
1.096772080303693553e+00
1.096612594302318167e+00
1.096449352501437824e+00
1.096282361137726147e+00
1.096111626595108302e+00
1.095937155404775876e+00
1.095758954245197314e+00
1.095577029942127467e+00
1.095391389468613585e+00
1.095202039944999095e+00
1.095008988638925373e+00
1.094812242965329308e+00
1.094611810486438408e+00
1.094407698911762816e+00
1.094199916098083758e+00
1.093988470049438000e+00
1.093773368917098754e+00
1.093554620999553251e+00
1.093332234742474984e+00
1.093106218738692847e+00
1.092876581728155161e+00
1.092643332597889039e+00
1.092406480381955536e+00
1.092166034261398355e+00
1.091922003564189669e+00
1.091674397765168392e+00
1.091423226485974007e+00
1.091168499494974631e+00
1.090910226707189290e+00
1.090648418184203106e+00
1.090383084134077363e+00
1.090114234911253366e+00
1.089841881016448077e+00
1.089566033096544873e+00
1.089286701944475411e+00
1.089003898499096623e+00
1.088717633845058153e+00
1.088427919212663131e+00
1.088134765977722518e+00
1.087838185661398782e+00
1.087538189930044474e+00
1.087234790595031031e+00
1.086927999612569140e+00
1.086617829083520892e+00
1.086304291253203491e+00
1.085987398511182978e+00
